Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Кабельный фасад - Фиолетовый леденец (горизонтальный)
appliedenergistics2:facade:0, Кабельный фасад - Коричневый леденец (горизонтальный)
appliedenergistics2:facade:0, Кабельный фасад - Чёрный леденец (горизонтальный)
appliedenergistics2:facade:0, Кабельный фасад - Блок кекса
appliedenergistics2:facade:0, Кабельный фасад - Красный бархатный блок кекса
appliedenergistics2:facade:0, Кабельный фасад - Шоколадный блок кекса
appliedenergistics2:facade:0, Кабельный фасад - Белая глазурь с красными точками
appliedenergistics2:facade:0, Кабельный фасад - Белая глазурь с зелёными точками
appliedenergistics2:facade:0, Кабельный фасад - Белая глазурь с розовыми точками
appliedenergistics2:facade:0, Кабельный фасад - Белая глазурь с оранжевыми точками
appliedenergistics2:facade:0, Кабельный фасад - Каменное печенье
appliedenergistics2:facade:0, Кабельный фасад - Алмазная крошка
appliedenergistics2:facade:0, Кабельный фасад - Золотая крошка
appliedenergistics2:facade:0, Кабельный фасад - Угольная крошка
appliedenergistics2:facade:0, Кабельный фасад - Железная крошка
appliedenergistics2:facade:0, Кабельный фасад - Изумрудная крошка
appliedenergistics2:facade:0, Кабельный фасад - Синий дуб Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Красный дуб Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Фиолетовый дуб Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Жёлтый дуб Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Зелёный дуб Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Коричневый дуб Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Листва синего дуба Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Листва красного дуба Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Листва фиолетового дуба Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Листва жёлтого дуба Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Листва зелёного дуба Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Листва коричневого дуба Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Синие доски Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Красные доски Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Фиолетовые доски Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Жёлтые доски Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Зелёные доски Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Коричневые доски Кеплер-22 b
appliedenergistics2:facade:0, Кабельный фасад - Rock Salt Block
appliedenergistics2:facade:0, Кабельный фасад - Rock Salt Ore
appliedenergistics2:facade:0, Кабельный фасад - Apple Leaves
appliedenergistics2:facade:0, Кабельный фасад - Apple Wood
